id,label,type,author,degree_centrality,community,top_terms
8495,"Faith is not a thing which one 'loses,' we merely cease to shape our lives by it.",quote,Georges Bernanos,0.0002089864158829676,community_6,faith_god_believe
16688,"The most important thing is God's blessing and if you believe in God and you believe in yourself, you have nothing to worry about.",quote,Mohamed Al-Fayed,0.0004179728317659352,community_6,faith_god_believe
8496,"Art is made to disturb, science reassures.",quote,Georges Braque,0.0012539184952978057,community_23,art_artist_nature
8497,Reality only reveals itself when it is illuminated by a ray of poetry.,quote,Georges Braque,0.0008359456635318704,community_13,poetry_poet_poem
16692,"I do not want to go into its physical reasons: the construction of the human body is different from that of carnivorous animals. But man's intelligence is such that it can be utilised to defend any-thing he does, whether right or wrong.",quote,Morarji Desai,0.0002089864158829676,community_32,power_religion_human
315,Happiness is being on the beam with life - to feel the pull of life.,quote,Agnes Martin,0.0010449320794148381,community_35,happiness_happy_life
316,When I think of art I think of beauty. Beauty is the mystery of life. It is not in the eye it is in the mind. In our minds there is awareness of perfection.,quote,Agnes Martin,0.002716823406478579,community_23,art_artist_nature
317,Art is the concrete representation of our most subtle feelings.,quote,Agnes Martin,0.0014629049111807733,community_23,art_artist_nature
319,"It is not easy to find happiness in ourselves, and it is not possible to find it elsewhere.",quote,Agnes Repplier,0.0008359456635318704,community_35,happiness_happy_life
8513,To create one's world in any of the arts takes courage.,quote,Georgia O'Keeffe,0.0004179728317659352,community_4,courage_fear_man
321,Humor brings insight and tolerance. Irony brings a deeper and less friendly understanding.,quote,Agnes Repplier,0.0014629049111807733,community_14,humor_funny_comedy
8518,"In a happy marriage it is the wife who provides the climate, the husband the landscape.",quote,Gerald Brenan,0.0002089864158829676,community_38,marriage_love_married
8519,Wisdom is keeping a sense of fallibility of all our views and opinions.,quote,Gerald Brenan,0.0008359456635318704,community_10,knowledge_wisdom_ignorance
331,Peace does not include a vendetta there will be neither winners nor losers.,quote,Ahmed Ben Bella,0.0006269592476489029,community_9,war_peace_justice
8524,You don't have to have fought in a war to love peace.,quote,Geraldine Ferraro,0.0004179728317659352,community_9,war_peace_justice
16715,But I can say that life is good to me. Has been and is good. So I think my task is to be good to it. So how do you be good to life? You live it.,quote,Morgan Freeman,0.0002089864158829676,community_35,happiness_happy_life
8528,"Beauty is a relation, and the apprehension of it a comparison.",quote,Gerard Manley Hopkins,0.0022988505747126436,community_8,beauty_woman_beautiful
16721,"When life is victorious, there is birth when it is thwarted, there is death. A warrior is always engaged in a life-and-death struggle for Peace.",quote,Morihei Ueshiba,0.0002089864158829676,community_30,death_life_fear
16723,Failure is the key to success each mistake teaches us something.,quote,Morihei Ueshiba,0.0022988505747126436,community_12,success_failure_succeed
340,Man is a genius when he is dreaming.,quote,Akira Kurosawa,0.0008359456635318704,community_16,imagination_nature_god
343,Success is following the pattern of life one enjoys most.,quote,Al Capp,0.002716823406478579,community_35,happiness_happy_life
8536,Marriage made more sense when it was indissoluble. It's the woman trying to cope with the strains of a one-parent family who will suffer most from the relaxation of the divorce laws.,quote,Germaine Greer,0.0004179728317659352,community_38,marriage_love_married
8537,"Freedom is fragile and must be protected. To sacrifice it, even as a temporary measure, is to betray it.",quote,Germaine Greer,0.0010449320794148381,community_22,freedom_free_liberty
345,"We've got to win this battle, and we will. We have to win the peace.",quote,Al D'Amato,0.0002089864158829676,community_9,war_peace_justice
346,Philosophy is an attempt by man to find cause and effect. Religion has the same goal.,quote,Al Goldstein,0.0008359456635318704,community_27,religion_politics_man
16732,Killing is the payoff of war.,quote,Morley Safer,0.0012539184952978057,community_9,war_peace_justice
347,"If you cannot work on the marriage or the women is a moron, staying married and cheating makes the most sense because divorce is disruptive to the family life and your bank account.",quote,Al Goldstein,0.0004179728317659352,community_38,marriage_love_married
16734,"The best way to deal with that is to live in a fully conscious, compassionate, loving way. Don't wait until you're on your deathbed to recognize that this is the only way to live.",quote,Morrie Schwartz,0.0004179728317659352,community_29,dreams_best_live
8543,"I cannot think that we are useless or God would not have created us. There is one God looking down on us all. We are all the children of one God. The sun, the darkness, the winds are all listening to what we have to say.",quote,Geronimo,0.0006269592476489029,community_16,imagination_nature_god
16736,"The little things, I can obey. But the big things - how we think, what we value - those you must choose yourself. You can't let anyone - or any society - determine those for you.",quote,Morrie Schwartz,0.0002089864158829676,community_29,dreams_best_live
16737,The focus of tolerance education is to deal with the concept of equality and fairness. We need to establish confidence with children that there is more goodness than horror in this world.,quote,Morris Dees,0.0002089864158829676,community_26,education_learning_experience
355,Winning is overrated. The only time it is really important is in surgery and war.,quote,Al McGuire,0.0004179728317659352,community_9,war_peace_justice
8558,Nature is commonplace. Imitation is more interesting.,quote,Gertrude Stein,0.0004179728317659352,community_26,education_learning_experience
16755,Freedom is the oxygen of the soul.,quote,Moshe Dayan,0.001671891327063741,community_22,freedom_free_liberty
372,It isn't necessary to be rich and famous to be happy. It's only necessary to be rich.,quote,Alan Alda,0.0002089864158829676,community_35,happiness_happy_life
371,"I'm an angry person, angrier than most people would imagine, I get flashes of anger. What works for me is working out when it's useful to use that anger.",quote,Alan Alda,0.0006269592476489029,community_1,hope_anger_god
8566,History takes time. History makes memory.,quote,Gertrude Stein,0.0012539184952978057,community_37,future_history_past
8567,The thing that differentiates man from animals is money.,quote,Gertrude Stein,0.0004179728317659352,community_11,money_business_people
376,"There are no true friends in politics. We are all sharks circling, and waiting, for traces of blood to appear in the water.",quote,Alan Clark,0.0002089864158829676,community_21,politics_democracy_government
16762,Joy is a net of love by which you can catch souls.,quote,Mother Teresa,0.0002089864158829676,community_0,love_life_loving
8571,A real failure does not need an excuse. It is an end in itself.,quote,Gertrude Stein,0.0008359456635318704,community_12,success_failure_succeed
16764,Our life of poverty is as necessary as the work itself. Only in heaven will we see how much we owe to the poor for helping us to love God better because of them.,quote,Mother Teresa,0.0004179728317659352,community_1,hope_anger_god
8573,Very likely education does not make very much difference.,quote,Gertrude Stein,0.0004179728317659352,community_26,education_learning_experience
16765,"Let us not be satisfied with just giving money. Money is not enough, money can be got, but they need your hearts to love them. So, spread your love everywhere you go.",quote,Mother Teresa,0.0004179728317659352,community_0,love_life_loving
